obedience,1.0
obedient,1.0
obediently,1.0
obey,1.0
obese,0
object,0
objection,0
objectionable,0
objections,0
objective,1.0
objectively,1.0
obliged,1.0
oblique,0
obliterate,0
obliterated,0
oblivious,0
obnoxious,0
obnoxiously,0
obscene,0
obscenely,0
obscenity,0
obscure,0
obscurity,0
obsess,0
obsession,0
obsessions,0
obsessive,0
obsessively,0
obsessiveness,0
obsolete,0
obstacle,0
obstinate,0
obstinately,0
obstruct,0
obstruction,0
obtrusive,0
obtuse,0
obviate,1.0
obviously,0
odd,0
odder,0
oddest,0
oddities,0
oddity,0
oddly,0
offbeat,1.0
offence,0
offend,0
offending,0
offenses,0
offensive,0
offensively,0
offensiveness,0
officious,0
offset,1.0
okay,1
ominous,0
ominously,0
omission,0
omit,0
one-side,0
one-sided,0
onerous,0
onerously,0
onslaught,0
onward,1.0
open,1.0
openly,1.0
openness,1
opinionated,0
opponent,0
opportune,1
opportunity,1
opportunistic,0
oppose,0
opposition,0
oppositions,0
oppress,0
oppression,0
oppressive,0
oppressively,0
oppressiveness,0
oppressors,0
optimal,1
optimism,1
optimistic,1
opulent,1.0
ordeal,0
orderly,1.0
original,1
originality,1.0
orphan,0
ostracize,0
outbreak,0
outburst,0
outbursts,0
outcast,0
outcry,0
outdated,0
outdo,1.0
outgoing,1
outlaw,0
outmoded,0
outrage,0
outraged,0
outrageous,0
outrageously,0
outrageousness,0
outrages,0
outshine,1.0
outsider,0
outsmart,1.0
outstanding,1
outstandingly,1.0
outstrip,1.0
outwit,1.0
ovation,1.0
over-acted,0
over-valuation,0
overachiever,1.0
overact,0
overacted,0
overawe,0
overbalance,0
overbalanced,0
overbearing,0
overbearingly,0
overblown,0
overcome,0
overdo,0
overdone,0
overdue,0
overemphasize,0
overjoyed,1
overkill,0
overlook,0
overplay,0
overpower,0
overreach,0
overrun,0
overshadow,0
oversight,0
oversimplification,1
oversimplified,0
oversimplify,0
oversized,0
overstate,0
overstatement,0
overstatements,0
overtaxed,0
overthrow,0
overturn,0
overture,1.0
overwhelm,0
overwhelming,0
overwhelmingly,0
overworked,0
overzealous,0
overzealously,0
pacifist,1.0
pacifists,1.0
pain,0
painful,0
painfully,0
painless,1
painlessly,1
pains,0
painstaking,1.0
painstakingly,1.0
palatable,1
palatial,1.0
pale,0
palliate,1.0
paltry,0
pamper,1.0
pan,0
pandemonium,0
panic,0
panicky,0
paradise,1
paradoxical,0
paradoxically,0
paralize,0
paralyzed,0
paramount,1.0
paranoia,0
paranoid,0
parasite,0
pardon,1
pariah,0
parody,0
partiality,0
partisan,0
partisans,0
passe,0
passion,1
passionate,1
passionately,1
passive,1
passiveness,0
pathetic,0
pathetically,0
patience,1.0
patient,1.0
patiently,1.0
patriot,1.0
patriotic,1.0
patronize,0
paucity,0
pauper,0
paupers,0
payback,0
peace,1
peaceable,1
peaceful,1
peacefully,1
peacekeepers,1
peculiar,1
peculiarly,0
pedantic,0
pedestrian,0
peerless,1.0
peeve,0
peeved,0
peevish,0
peevishly,0
penalize,0
penalty,0
penetrating,1.0
penitent,1.0
perceptive,1.0
perfect,1
perfection,1
perfectly,1
perfidious,0
perfidity,0
perfunctory,0
peril,0
perilous,0
perilously,0
peripheral,0
perish,0
permissible,1.0
pernicious,0
perplex,0
perplexed,0
perplexing,0
perplexity,0
persecute,0
persecution,0
perseverance,1.0
persevere,1.0
persistent,1.0
personages,1.0
personality,1.0
perspicuous,1.0
perspicuously,1.0
persuade,1.0
persuasive,1.0
persuasively,1.0
pertinacious,0
pertinaciously,0
pertinacity,0
pertinent,1.0
perturb,0
perturbed,0
pervasive,0
perverse,0
perversely,0
perversion,0
perversity,0
pervert,0
perverted,0
pessimism,0
pessimistic,0
pessimistically,0
pest,0
pestilent,0
petrify,0
petrified,0
pettifog,0
petty,0
phenomenal,1.0
phenomenally,1.0
phobia,0
phobic,0
phony,0
picky,0
picturesque,1
piety,1.0
pillage,0
pillar,1.0
pillory,0
pinch,0
pine,0
pinnacle,1.0
pious,1.0
pique,0
pithy,1.0
pitiable,0
pitiful,0
pitifully,0
pitiless,0
pitilessly,0
pittance,0
pity,0
placate,1.0
placid,1.0
plagiarize,0
plague,0
plain,1.0
plainly,1.0
plausibility,1.0
plausible,1.0
playful,1
playfully,1
plaything,0
plea,0
pleas,0
pleasant,1
pleasantly,1
please,1
pleased,1
pleasing,1
pleasingly,1.0
pleasurable,1
pleasurably,1
pleasure,1
plebeian,0
pledge,1.0
pledges,1.0
plentiful,1.0
plenty,1.0
plight,0
plot,0
plotters,0
ploy,0
plunder,0
plunderer,0
plush,1.0
poetic,1.0
poeticize,1.0
poignant,1.0
pointless,0
pointlessly,0
poise,1.0
poised,1
poison,0
poisonous,0
poisonously,0
polarisation,0
polemize,0
polished,1.0
polite,1.0
politeness,1.0
pollute,0
polluter,0
polluters,0
polution,0
pompous,0
poor,0
poorly,0
popular,1
popularity,1
portable,1.0
posh,1.0
positive,1
positiveness,1
positively,1
posterity,1.0
posturing,0
potent,1.0
potential,1.0
pout,0
poverty,0
powerful,1
powerfully,1.0
powerless,0
practicable,1.0
practical,1.0
pragmatic,1.0
praise,1
praiseworthy,1
praising,1
prate,0
pratfall,0
prattle,0
pre-eminent,1.0
preach,1.0
preaching,1.0
precarious,0
precariously,0
precaution,1.0
precautions,1.0
precedent,1.0
precious,1
precipitate,0
precipitous,0
precise,1.0
precisely,1.0
precision,1.0
predatory,0
predicament,0
preeminent,1.0
preemptive,1.0
prefer,1.0
preferable,1.0
preferably,1.0
preference,1.0
preferences,1.0
prejudge,0
prejudice,0
prejudicial,0
premeditated,0
premier,1.0
premium,1.0
preoccupy,0
prepared,1
preponderance,1.0
preposterous,0
preposterously,0
press,1.0
pressing,0
prestige,1.0
prestigious,1.0
presume,0
presumptuous,0
presumptuously,0
pretence,0
pretend,0
pretense,0
pretentious,0
pretentiously,0
prettily,1.0
pretty,1
prevaricate,0
priceless,1.0
pricey,0
prickle,0
prickles,0
pride,1
prideful,0
primitive,0
principle,1.0
principled,1.0
prison,0
prisoner,0
privilege,1
privileged,1
prize,1
pro,1.0
pro-American,1.0
pro-Beijing,1.0
pro-Cuba,1.0
pro-peace,1.0
proactive,1
problem,0
problematic,0
problems,0
procrastinate,0
procrastination,0
prodigious,1.0
prodigiously,1.0
prodigy,1.0
productive,1.0
profane,0
profanity,0
profess,1.0
proficient,1.0
proficiently,1.0
profit,1
profitable,1
profound,1.0
profoundly,1.0
profuse,1.0
profusely,1.0
profusion,1.0
progress,1
progressive,1.0
prohibit,0
prohibitive,0
prohibitively,0
prolific,1.0
prominent,1
prominence,1.0
promise,1
promising,1
promoter,1.0
prompt,1.0
promptly,1.0
propaganda,0
propagandize,0
proper,1.0
properly,1.0
propitious,1.0
propitiously,1.0
proscription,0
proscriptions,0
prosecute,0
prospect,1
prospects,1
prosper,1.0
prosperity,1.0
prosperous,1
protect,1
protection,1.0
protective,1.0
protector,1.0
protest,0
protests,0
protracted,0
proud,1
providence,1.0
provocation,0
provocative,0
provoke,0
prowess,1.0
prudence,1.0
prudent,1.0
prudently,1.0
pry,0
pugnacious,0
pugnaciously,0
pugnacity,0
punch,0
punctual,1.0
pundits,1.0
punish,0
punishable,0
punitive,0
puny,0
puppet,0
puppets,0
pure,1.0
purification,1.0
purify,1.0
purity,1.0
purposeful,1.0
puzzle,0
puzzled,0
puzzlement,0
puzzling,0
quack,0
quaint,1.0
qualified,1.0
qualify,1.0
qualms,0
quandary,0
quarrel,0
quarrellous,0
quarrellously,0
quarrels,0
quarrelsome,0
quash,0
quasi-ally,1.0
queer,0
quench,1.0
questionable,0
quibble,0
quicken,1.0
quit,0
quitter,0
racism,0
racist,0
racists,0
rack,0
radiance,1
radiant,1
radical,0
radicalization,0
radically,0
radicals,0
rage,0
ragged,0
raging,0
rail,0
rally,1.0
rampage,0
rampant,0
ramshackle,0
rancor,0
rank,0
rankle,0
rant,0
ranting,0
rantingly,0
rapprochement,1.0
rapport,1.0
rapt,1.0
rapture,1
raptureous,1.0
raptureously,1.0
rapturous,1
rapturously,1.0
rascal,0
rash,0
rat,0
rational,1.0
rationality,1.0
rationalize,0
rattle,0
ravage,0
rave,1.0
raving,0
re-conquest,1.0
reactionary,0
readily,1.0
ready,1
reaffirm,1.0
reaffirmation,1.0
real,1.0
realist,1.0
realistic,1.0
realistically,1.0
reason,1.0
reasonable,1.0
reasonably,1.0
reasoned,1.0
reassurance,1
reassure,1
rebellious,0
rebuff,0
rebuke,0
recalcitrant,0
recant,0
receptive,1.0
recession,0
recessionary,0
reckless,0
recklessly,0
recklessness,0
reclaim,1.0
recognition,1.0
recoil,0
recommend,1
recommendation,1.0
recommendations,1.0
recommended,1
recompense,1.0
reconcile,1.0
reconciliation,1.0
record-setting,1.0
recourses,0
recover,1.0
rectification,1.0
rectify,1.0
rectifying,1.0
redeem,1.0
redeeming,1.0
redemption,1.0
redundancy,0
redundant,0
reestablish,1.0
refine,1.0
refined,1.0
refinement,1.0
reform,1.0
refresh,1.0
refreshing,1.0
refuge,1.0
refusal,0
refuse,0
refutation,0
refute,0
regal,1.0
regally,1.0
regard,1.0
regress,0
regression,0
regressive,0
regret,0
regretful,0
regretfully,0
regrettable,0
regrettably,0
rehabilitate,1.0
rehabilitation,1.0
reinforce,1.0
reinforcement,1.0
reject,0
rejection,0
rejoice,1
rejoicing,1
rejoicingly,1.0
relapse,0
relax,1
relaxed,1
relent,1.0
relentless,1
relentlessly,0
relentlessness,0
relevant,1.0
relevance,1.0
reliable,1.0
reliability,1.0
reliably,1.0
relief,1
relieve,1
relish,1.0
reluctance,0
reluctant,0
reluctantly,0
remarkable,1
remarkably,1.0
remedy,1.0
reminiscent,1.0
remorse,0
remorseful,0
remorsefully,0
remorseless,0
remorselessly,0
remorselessness,0
remunerate,1.0
renaissance,1.0
renewal,1.0
renovate,1.0
renovation,1.0
renounce,0
renown,1.0
renowned,1.0
renunciation,0
repair,1.0
reparation,1.0
repay,1.0
repel,0
repent,1.0
repentance,1.0
repetitive,0
reprehensible,0
reprehensibly,0
reprehension,0
reprehensive,0
repress,0
repression,0
repressive,0
reprimand,0
reproach,0
reproachful,0
reprove,0
reprovingly,0
repudiate,0
repudiation,0
repugn,0
repugnance,0
repugnant,0
repugnantly,0
repulse,0
repulsed,0
repulsing,0
repulsive,0
repulsively,0
repulsiveness,0
reputable,1.0
rescue,1
resent,0
resentful,0
resentment,0
reservations,0
resignation,0
resigned,0
resilient,1.0
resistance,0
resistant,0
resolute,1
resolve,1
resolved,1
resound,1.0
resounding,1.0
resourceful,1.0
resourcefulness,1.0
respect,1
respectable,1
respectful,1
respectfully,1
respite,1.0
resplendent,1.0
responsibility,1.0
responsible,1
responsibly,1.0
responsive,1
restful,1
restless,0
restlessness,0
restoration,1.0
restore,1
restraint,1.0
restrict,0
restricted,0
restriction,0
restrictive,0
resurgent,1.0
retaliate,0
retaliatory,0
retard,0
reticent,0
retire,0
retract,0
retreat,1
reunite,1.0
revel,1.0
revelation,1.0
revenge,0
revengeful,0
revengefully,0
revere,1.0
reverence,1.0
reverent,1.0
reverently,1.0
revert,0
revival,1.0
revive,1
revile,0
reviled,0
revitalize,1.0
revoke,0
revolt,0
revolting,0
revoltingly,0
revolution,1.0
revulsion,0
revulsive,0
reward,1
rewarding,1
rewardingly,1
rhapsodize,0
rhetoric,0
rhetorical,0
rich,1
riches,1
richly,1
richness,1
rid,0
ridicule,0
ridiculous,0
ridiculously,0
rife,0
rift,0
rifts,0
right,1.0
righten,1.0
righteous,1.0
righteously,1.0
righteousness,1.0
rightful,1.0
rightfully,1.0
rightly,1.0
rightness,1.0
rights,1.0
rigid,0
rigor,0
rigorous,0
rile,0
riled,0
ripe,1.0
risk,0
risk-free,1.0
risky,0
rival,0
rivalry,0
roadblocks,0
robust,1
rocky,0
rogue,0
rollercoaster,0
romantic,1
romantically,1
romanticize,1
rosy,1.0
rot,0
rotten,0
rough,0
rousing,1.0
rubbish,0
rude,0
rue,0
ruffian,0
ruffle,0
ruin,0
ruinous,0
rumbling,0
rumor,0
rumors,0
rumours,0
rumple,0
run-down,0
runaway,0
rupture,0
rusty,0
ruthless,0
ruthlessly,0
ruthlessness,0
sabotage,0
sacred,1.0
sacrifice,0
sad,0
sadden,0
sadly,0
sadness,0
safe,1
safeguard,1
sag,0
sagacity,1.0
sage,1.0
sagely,1.0
saint,1.0
saintliness,1.0
saintly,1.0
salable,1.0
salacious,0
salivate,1.0
salutary,1.0
salute,1.0
salvation,1.0
sanctimonious,0
sanctify,1.0
sanction,1.0
sanctity,1.0
sanctuary,1.0
sanguine,1.0
sane,1.0
sanity,1.0
sap,0
sarcasm,0
sarcastic,0
sarcastically,0
sardonic,0
sardonically,0
sass,0
satirical,0
satirize,0
satisfaction,1
satisfactorily,1
satisfactory,1
satisfy,1
satisfying,1
savage,0
savaged,0
savagely,0
savagery,0
savages,0
savor,1.0
savvy,1.0
scandal,0
scandalize,0
scandalized,0
scandalous,0
scandalously,0
scandals,0
scant,0
scapegoat,0
scar,0
scarred,0
scarce,0
scarcely,0
scarcity,0
scare,0
scared,0
scarier,0
scariest,0
scarily,0
scars,0
scary,0
scathing,0
scathingly,0
scenic,1.0
scheme,0
scheming,0
scoff,0
scoffingly,0
scold,0
scolding,0
scoldingly,0
scorching,0
scorchingly,0
scorn,0
scornful,0
scornfully,0
scoundrel,0
scourge,0
scowl,0
scream,0
screech,0
screw,0
scruples,1.0
scrupulous,1.0
scrupulously,1.0
scum,0
scummy,0
seamless,1.0
seasoned,1.0
second-class,0
second-tier,0
secretive,0
secure,1
securely,1
security,1
sedentary,0
seductive,1.0
seedy,0
seethe,0
seething,0
selective,1.0
self-coup,0
self-criticism,0
self-defeating,0
self-destructive,0
self-determination,1.0
self-humiliation,0
self-interest,0
self-interested,0
self-respect,1.0
self-satisfaction,1.0
self-serving,0
self-sufficiency,1.0
self-sufficient,1.0
selfinterested,0
selfish,0
selfishly,0
selfishness,0
semblance,1.0
senile,0
sensation,1.0
sensational,1.0
sensationalize,0
sensationally,1.0
sensations,1.0
sense,1.0
senseless,0
senselessly,0
sensible,1.0
sensibly,1.0
sensitive,1.0
sensitively,1.0
sensitivity,1.0
sentiment,1.0
sentimentality,1
sentimentally,1
sentiments,1.0
serene,1
serenity,1.0
serious,0
seriously,0
seriousness,0
sermonize,0
servitude,0
settle,1.0
set-up,0
sever,0
severe,0
severely,0
severity,0
sexy,1
shabby,0
shadow,0
shadowy,0
shady,0
shake,0
shaky,0
shallow,0
sham,0
shambles,0
shame,0
shameful,0
shamefully,0
shamefulness,0
shameless,0
shamelessly,0
shamelessness,0
shark,0
sharp,0
sharply,0
shatter,0
sheer,0
shelter,1.0
shield,1.0
shimmer,1.0
shimmering,1.0
shimmeringly,1.0
shine,1.0
shiny,1.0
shirk,0
shirker,0
shipwreck,0
shiver,0
shock,0
shocking,0
shockingly,0
shoddy,0
short-lived,0
shortage,0
shortchange,0
shortcoming,0
shortcomings,0
shortsighted,0
shortsightedness,0
showdown,0
shred,0
shrew,0
shrewd,1.0
shrewdly,1.0
shrewdness,1.0
shriek,0
shrill,0
shrilly,0
shrivel,0
shroud,0
shrouded,0
shrug,0
shun,0
shunned,0
shy,0
shyly,0
shyness,0
sick,0
sicken,0
sickly,0
sickening,0
sickeningly,0
sickness,0
sidetrack,0
sidetracked,0
siege,0
significant,1
significance,1
signify,1.0
sillily,0
silly,1
simmer,0
simple,1.0
simplicity,1.0
simplified,1.0
simplify,1.0
simplistic,0
simplistically,0
sin,0
sinful,0
sinfully,0
sincere,1
sincerely,1
sincerity,1.0
sinister,0
sinisterly,0
sinking,0
skeletons,0
skeptical,0
skeptically,0
skepticism,0
sketchy,0
skill,1.0
skilled,1.0
skillful,1.0
skillfully,1.0
skimpy,0
skittish,0
skittishly,0
skulk,0
skyrocketing,0
slack,0
slander,0
slanderer,0
slanderous,0
slanderously,0
slanders,0
slap,1
slashing,0
slaughter,0
slaughtered,0
slaves,0
sleazy,0
sleek,1.0
slender,1.0
slight,0
slightly,0
slim,1.0
slime,0
sloppy,0
sloppily,0
sloth,0
slothful,0
slow,0
slowly,0
slow-moving,0
slug,0
sluggish,0
slump,0
slur,0
sly,0
smack,0
smart,1
smarter,1
smartest,1
smartly,1
smash,0
smear,0
smelling,0
smile,1
smiling,1
smilingly,1
smitten,1.0
smokescreen,0
smolder,0
smoldering,0
smooth,1.0
smother,0
smoulder,0
smouldering,0
smug,1
smugly,1
smut,0
smuttier,0
smuttiest,0
smutty,0
snare,0
snarl,0
snatch,0
sneak,0
sneakily,0
sneaky,0
sneer,0
sneering,0
sneeringly,0
snub,0
so-cal,0
so-called,0
sob,0
sober,0
sobering,0
sociable,1
soft-spoken,1.0
soften,1.0
solace,1.0
solemn,0
solicitous,1.0
solicitously,1.0
solicitude,1.0
solid,1
solidarity,1
somber,0
soothe,1
soothingly,1.0
sophisticated,1
sore,0
sorely,0
soreness,0
sorrow,0
sorrowful,0
sorrowfully,0
sorry,0
sound,1.0
sounding,0
soundness,1.0
sour,0
sourly,0
spacious,1.0
spade,0
spank,0
spare,1.0
sparing,1.0
sparingly,1.0
sparkle,1
sparkling,1
special,1
spectacular,1.0
spectacularly,1.0
speedy,1.0
spellbind,1.0
spellbinding,1.0
spellbindingly,1.0
spellbound,1.0
spilling,0
spinster,0
spirit,1
spirited,1
spiritless,0
spiritual,1.0
spite,0
spiteful,0
spitefully,0
spitefulness,0
splendid,1
splendidly,1
splendor,1
split,0
splitting,0
spoil,0
spook,0
spookier,0
spookiest,0
spookily,0
spooky,0
spoon-fed,0
spoon-feed,0
spoonfed,0
sporadic,0
spot,0
spotless,1.0
spotty,0
sprightly,1
spur,1.0
spurious,0
spurn,0
sputter,0
squabble,0
squabbling,0
squander,0
squarely,1.0
squash,0
squirm,0
stab,0
stability,1.0
stabilize,1.0
stable,1
stagger,0
staggering,0
staggeringly,0
stagnant,0
stagnate,0
stagnation,0
staid,0
stain,0
stainless,1.0
stake,0
stale,0
stalemate,0
stammer,0
stampede,0
stand,1.0
standstill,0
star,1.0
stark,0
starkly,0
stars,1.0
startle,0
startling,1
startlingly,0
starvation,0
starve,0
stately,1.0
static,0
statuesque,1.0
staunch,1.0
staunchly,1.0
staunchness,1.0
steadfast,1
steadfastly,1.0
steadfastness,1.0
steadiness,1.0
steady,1.0
steal,0
stealing,0
steep,0
steeply,0
stellar,1.0
stellarly,1.0
stench,0
stereotype,0
stereotypical,0
stereotypically,0
stern,0
stew,0
sticky,0
stiff,0
stifle,0
stifling,0
stiflingly,0
stigma,0
stigmatize,0
stimulate,1
stimulating,1
stimulative,1.0
sting,0
stinging,0
stingingly,0
stink,0
stinking,0
stirring,1.0
stirringly,1.0
stodgy,0
stole,0
stolen,0
stood,1.0
stooge,0
stooges,0
storm,0
stormy,0
straggle,0
straggler,0
straight,1
straightforward,1.0
strain,0
strained,0
strange,0
strangely,0
stranger,0
strangest,0
strangle,0
streamlined,1.0
strenuous,0
stress,0
stressful,0
stressfully,0
stricken,0
strict,0
strictly,0
stride,1.0
strident,0
stridently,0
strides,1.0
strife,0
strike,0
striking,1.0
strikingly,1.0
stringent,0
stringently,0
striving,1.0
strong,1
struck,0
struggle,0
strut,0
stubborn,0
stubbornly,0
stubbornness,0
studious,1.0
studiously,1.0
stuffy,0
stumble,0
stump,0
stun,0
stunned,0
stunning,1
stunningly,1.0
stunt,0
stunted,0
stupendous,1.0
stupendously,1.0
stupid,0
stupidity,0
stupidly,0
stupified,0
stupify,0
stupor,0
sturdy,1.0
sty,0
stylish,1.0
stylishly,1.0
suave,1
subdued,0
subjected,0
subjection,0
subjugate,0
subjugation,0
sublime,1.0
submissive,0
subordinate,0
subscribe,1.0
subservience,0
subservient,0
subside,0
substandard,0
substantial,1
substantially,1.0
substantive,1.0
subtle,1.0
subtract,0
subversion,0
subversive,0
subversively,0
subvert,0
succeed,1
success,1
successful,1
successfully,1
succumb,0
sucker,0
suffer,0
sufferer,0
sufferers,0
suffering,0
suffice,1.0
sufficient,1.0
sufficiently,1.0
suffocate,0
sugar-coat,0
sugar-coated,0
sugarcoated,0
suggest,1.0
suggestions,1.0
suicidal,0
suicide,0
suit,1.0
suitable,1.0
sulk,0
sullen,0
sully,0
sumptuous,1.0
sumptuously,1.0
sumptuousness,1.0
sunder,0
sunny,1
super,1
superb,1
superbly,1.0
superficial,0
superficiality,0
superficially,0
superfluous,0
superior,1
superiority,1
superlative,1.0
superstition,0
superstitious,0
support,1
supporter,1
supportive,1
supposed,0
suppress,0
suppression,0
supremacy,1
supreme,1
supremely,1
supurb,1.0
supurbly,1.0
sure,1
surely,1
surge,1.0
surging,1.0
surmise,1.0
surmount,1.0
surpass,1.0
surrender,0
survival,1.0
survive,1.0
survivor,1
susceptible,0
suspect,0
suspicion,0
suspicions,0
suspicious,0
suspiciously,0
sustainability,1.0
sustainable,1.0
sustained,1.0
swagger,0
swamped,0
swear,0
sweeping,1.0
sweet,1
sweeten,1.0
sweetheart,1
sweetly,1
sweetness,1
swift,1
swiftness,1.0
swindle,0
swipe,0
swoon,0
swore,0
sworn,1.0
sympathetic,1
sympathetically,0
sympathies,0
sympathize,0
sympathy,1
symptom,0
syndrome,0
taboo,0
tact,1.0
taint,0
tainted,0
talent,1
talented,1
tamper,0
tangled,0
tantalize,1.0
tantalizing,1.0
tantalizingly,1.0
tantrum,0
tardy,0
tarnish,0
taste,1.0
tattered,0
taunt,0
taunting,0
tauntingly,0
taunts,0
tawdry,0
tease,0
teasingly,0
taxing,0
tedious,0
tediously,0
temerity,0
temper,0
temperance,1.0
temperate,1.0
tempest,0
tempt,1.0
temptation,0
tempting,1.0
temptingly,1.0
tenacious,1.0
tenaciously,1.0
tenacity,1.0
tender,1.0
tenderly,1
tenderness,1
tense,0
tension,0
tentative,0
tentatively,0
tenuous,0
tenuously,0
tepid,0
terrible,0
terribleness,0
terribly,0
terrific,1
terrifically,1
terrified,0
terrify,0
terrifying,0
terrifyingly,1.0
terror,0
terror-genic,0
terrorism,0
terrorize,0
thank,1
thankful,1
thankfully,1
thankless,0
thinkable,1.0
thirst,0
thorny,0
thorough,1.0
thoughtful,1
thoughtfully,1
thoughtfulness,1
thoughtless,0
thoughtlessly,0
thoughtlessness,0
thrash,0
threat,0
threaten,0
threatening,0
threats,0
thrift,1.0
thrifty,1.0
thrill,1
thrilling,1
thrillingly,1
thrills,1
thrive,1.0
thriving,1.0
throttle,0
throw,0
thumb,0
thumbs,0
thwart,0
tickle,1.0
tidy,1.0
time-honored,1.0
timely,1.0
timid,0
timidity,0
timidly,0
timidness,0
tingle,1.0
tiny,0
tire,0
tired,0
tiresome,0
tiring,0
tiringly,0
titillate,1.0
titillating,1.0
titillatingly,1.0
toast,1.0
togetherness,1.0
toil,0
tolerable,1.0
tolerably,1.0
tolerance,1
tolerant,1
tolerantly,1
tolerate,1.0
toleration,1.0
toll,0
too,0
top,1
topple,0
torment,0
tormented,0
torrent,0
torrid,1.0
torridly,1.0
torture,0
tortured,0
tortuous,0
torturous,0
torturously,0
totalitarian,0
tradition,1.0
traditional,1.0
touchy,0
toughness,0
toxic,0
traduce,0
tragedy,0
tragic,0
tragically,0
traitor,0
traitorous,0
traitorously,0
tramp,0
trample,0
tranquil,1
tranquility,1
transgress,0
transgression,0
trauma,0
traumatic,0
traumatically,0
traumatize,0
traumatized,0
travesties,0
travesty,0
treacherous,0
treacherously,0
treachery,0
treason,0
treasonous,0
treasure,1
treat,1
tremendous,1.0
tremendously,1.0
trendy,1.0
trepidation,1.0
trial,0
tribute,1.0
trick,0
tricky,0
trickery,0
trim,1.0
triumph,1
triumphal,1
triumphant,1
triumphantly,1
trivial,0
trivialize,0
trivially,1
trouble,0
troublemaker,0
troublesome,0
troublesomely,0
troubling,0
troublingly,0
truant,0
truculent,1.0
truculently,1.0
true,1
truly,1
trump,1.0
trumpet,1.0
trust,1
trusting,1
trustingly,1
trustworthiness,1
trustworthy,1
truth,1
truthful,1
truthfully,1
truthfulness,1
try,0
trying,0
tumultuous,0
turbulent,0
turmoil,0
twinkly,1.0
twist,0
twisted,0
twists,0
tyrannical,0
tyrannically,0
tyranny,0
tyrant,0
ugh,0
ugliness,0
ugly,0
ulterior,0
ultimate,1.0
ultimately,1.0
ultimatum,0
ultimatums,0
ultra,1.0
ultra-hardline,0
unabashed,1.0
unabashedly,1.0
unable,0
unacceptable,0
unacceptablely,0
unaccustomed,0
unanimous,1.0
unassailable,1.0
unattractive,0
unauthentic,0
unavailable,0
unavoidable,0
unavoidably,0
unbiased,0
unbearable,0
unbearablely,0
unbelievable,1
unbelievably,0
unbosom,1.0
unbound,1.0
unbroken,1.0
uncertain,0
uncivil,0
uncivilized,0
unclean,0
unclear,0
uncollectible,0
uncomfortable,0
uncommon,1.0
uncommonly,1.0
uncompetitive,0
uncompromising,0
uncompromisingly,0
unconcerned,0
unconditional,1.0
unconfirmed,0
unconstitutional,0
uncontrolled,0
unconventional,1.0
unconvincing,0
unconvincingly,0
uncouth,0
undaunted,1.0
undecided,0
undefined,0
undependability,0
undependable,0
underdog,0
underestimate,0
underlings,0
undermine,0
underpaid,0
understand,1.0
understandable,1.0
understanding,1.0
understood,1.0
understate,1.0
understated,1.0
understatedly,1.0
undesirable,0
undetermined,0
undid,0
undignified,0
undisputable,1.0
undisputably,1.0
undisputed,1.0
undo,0
undocumented,0
undone,0
undoubted,1.0
undoubtedly,1.0
undue,0
unease,0
uneasily,0
uneasiness,0
uneasy,0
uneconomical,0
unencumbered,1.0
unequal,0
unequivocal,1.0
unequivocally,1.0
unethical,0
uneven,0
uneventful,0
unexpected,0
unexpectedly,0
unexplained,0
unfair,0
unfairly,0
unfaithful,0
unfaithfully,0
unfamiliar,0
unfavorable,0
unfazed,1.0
unfeeling,0
unfettered,1.0
unfinished,0
unfit,0
unforeseen,0
unforgettable,1.0
unfortunate,0
unfortunately,0
unfounded,0
unfriendly,0
unfulfilled,0
unfunded,0
ungrateful,0
ungovernable,0
unhappily,0
unhappiness,0
unhappy,0
unhealthy,0
uniform,1.0
uniformly,1.0
unilateralism,0
unimaginable,0
unimaginably,0
unimportant,0
uninformed,0
uninsured,0
unipolar,0
unique,1.0
unity,1.0
universal,1.0
unjust,0
unjustifiable,0
unjustifiably,0
unjustified,0
unjustly,0
unkind,0
unkindly,0
unlamentable,0
unlamentably,0
unlawful,0
unlawfully,0
unlawfulness,0
unleash,0
unlicensed,0
unlikely,0
unlimited,1.0
unlucky,0
unmoved,0
unnatural,0
unnaturally,0
unnecessary,0
unneeded,0
unnerve,0
unnerved,0
unnerving,0
unnervingly,0
unnoticed,0
unobserved,0
unorthodox,0
unorthodoxy,0
unparalleled,1.0
unpleasant,0
unpleasantries,0
unpopular,0
unprecedent,0
unprecedented,0
unpredictable,0
unprepared,0
unpretentious,1.0
unproductive,0
unprofitable,0
unqualified,0
unquestionable,1.0
unquestionably,1.0
unravel,0
unraveled,0
unrealistic,0
unreasonable,0
unreasonably,0
unrelenting,0
unrelentingly,0
unreliability,0
unreliable,0
unresolved,0
unrest,0
unrestricted,1.0
unruly,0
unsafe,0
unsatisfactory,0
unsavory,0
unscathed,1.0
unscrupulous,0
unscrupulously,0
unseemly,0
unselfish,1.0
unsettle,0
unsettled,0
unsettling,0
unsettlingly,0
unskilled,0
unsophisticated,0
unsound,0
unspeakable,0
unspeakablely,0
unspecified,0
unstable,0
unsteadily,0
unsteadiness,0
unsteady,0
unsuccessful,0
unsuccessfully,0
unsupported,0
unsure,0
unsuspecting,0
unsustainable,0
untenable,0
untested,0
unthinkable,0
unthinkably,0
untimely,0
untouched,1.0
untrained,1.0
untrue,0
untrustworthy,0
untruthful,0
unusual,0
unusually,0
unwanted,0
unwarranted,0
unwelcome,0
